@relation article
@attribute ArchivesID string
@attribute Category string
@attribute Department string
@attribute ReadCount string
@attribute Title string
@data
"59959371","社會福利;社會福利類","臺北市政府社會局婦女福利及兒童托育科","3625","文山親子館暨托嬰中心地點及電話為何？"
"42034056","市民權利;綜合行政;民政區政類","臺北市政府民政局戶籍行政科","71863","身分證遺失如何辦理掛失及補領身分證？(如欲以電話掛失身分證，本人可親自撥打1996內政服務熱線或電洽全國任一戶政事務所辦理)"
"113604264","都市發展;","臺北市政府都市發展局","14","住宅補貼核貸戶倘因參與都市更新將抵押品信託予第三人，是否得以繼續補貼?"
"113597600","文化藝術;宗教禮俗;區里行政;","臺北市政府民政局","58","104年度「集中焚燒金銀紙錢」暨「金銀紙錢及香枝減量」常見問答"
"111349717","社會福利;","臺北市政府社會局婦女福利及兒童托育科","126","我是臺北市政府婦女中途之家(原稱慧心家園)的住戶，遇到緊急狀況該怎麼辦?"
"97960819","社會福利;","臺北市政府社會局老人福利科","981","老人收容安置補助之申請資格、流程、應備文件、補助內容等相關規定為何？"
"95764481","社會福利;","臺北市政府社會局老人福利科","926","如何申請獨居老人服務？"
"86799941","社會福利;","臺北市政府社會局婦女福利及兒童托育科","2216","臺北市政府婦女中途之家(原稱慧心家園)住戶於假日發生緊急安全事故、肢體暴力、自殺、須緊急送醫"
"86133173","社會福利;","臺北市立陽明教養院","2056","陽明教養院華岡院區門禁管制通行時間為何？"
"82352529","社會福利;","臺北市政府社會局老人福利科","2687","中度、重度失能長者交通接送服務受託單位為何？"
"77556735","社會福利;","臺北市政府社會局老人福利科","2637","老人是否可以自己找習慣的診所裝置假牙後，再來申請補助。"
"74925598","社會福利;","臺北市政府社會局身心障礙者福利科","2966","申請身心障礙者購買停車位貸款利息補貼需檢附哪些資料?"
"74925597","社會福利;","臺北市政府社會局身心障礙者福利科","2207","申請身心障礙者購買停車位貸款利息補貼的受理時間?"
"74925596","社會福利;","臺北市政府社會局身心障礙者福利科","2905","申請身心障礙者承租停車位補助需檢附哪些資料?"
"74925595","社會福利;","臺北市政府社會局身心障礙者福利科","2537","申請身心障礙者購買停車位貸款利息補貼的聯絡窗口？"
"74925594","社會福利;","臺北市政府社會局身心障礙者福利科","2223","已享有本市停管處停車月票優惠者，可否再領取身心障礙者購買停車位貸款利息補貼？"
"74925593","社會福利;","臺北市政府社會局身心障礙者福利科","2414","申請身心障礙者購買停車位貸款利息補貼的流程？"
"74925592","社會福利;","臺北市政府社會局身心障礙者福利科","2630","身心障礙者購買停車位貸款利息補貼金額如何計算?"
"74925591","社會福利;","臺北市政府社會局身心障礙者福利科","2860","身心障礙者購買停車位貸款利息補貼的申請資格有哪些?"
"74925590","社會福利;","臺北市政府社會局身心障礙者福利科","2156","已享有本市停管處停車月票優惠者，可否再領取身心障礙者承租停車位補助？"
"74925589","社會福利;","臺北市政府社會局身心障礙者福利科","2295","申請身心障礙者承租停車位租金的聯絡窗口?"
"74925588","社會福利;","臺北市政府社會局身心障礙者福利科","2256","辦理身心障礙者承租停車位租金補助的車輛種類？"
"74925587","社會福利;","臺北市政府社會局身心障礙者福利科","2792","身心障礙者承租停車位補助有何查核機制?"
"74925586","社會福利;","臺北市政府社會局身心障礙者福利科","2600","身心障礙承租停車位補助金額如何計算?"
"74925585","社會福利;","臺北市政府社會局身心障礙者福利科","2610","身心障礙者承租停車位補助的申請資格有哪些?"
"68665749","社會福利;社會福利類","臺北市政府社會局身心障礙者福利科","3890","申請身心障礙者防走失手鍊之資格及應備文件為何？"
"7150601","社會福利;社會福利類","臺北市政府社會局身心障礙者福利科","6552","如遇有拒絕輔助犬(導盲犬、導聾犬、肢體輔助犬)、輔助幼犬及專業訓練人員出入公共場所或附加出入條件情形，應如何處理？"
"910951","交通運輸;交通捷運類","臺北大眾捷運股份有限公司","38306","悠遊卡使用範圍、購買、退費及其他相關規定為何？"
"113491403","都市發展;","臺北市商業處","30","申請公司或商業登記收到補正通知時，如何辦理補正？"
"113491401","都市發展;","臺北市商業處","23","如何查詢公司登記案件辦理進度？"
"113481739","''","臺北市稅捐稽徵處企劃服務科","20","颱風受災戶，有什麼地方稅可以減免？"
"86906015","社會福利;","臺北市政府社會局身心障礙者福利科","3971","如何申請身心障礙證明(手冊)英文版?"
"54503855","社會福利;社會福利類","臺北市政府社會局身心障礙者福利科","4310","房租補貼補助期限未到期但搬遷新址如何辦理?"
"49681412","社會福利;社會福利類","臺北市政府社會局身心障礙者福利科","4571","身心障礙者需求評估中心在哪裡？"
"49681400","社會福利;社會福利類","臺北市政府社會局身心障礙者福利科","3972","若對身心障礙者需求評估及相關福利服務有問題，可洽詢哪個單位？"
"49681392","社會福利;社會福利類","臺北市政府社會局身心障礙者福利科","3820","如果對需求評估結果不滿意，該如何處理？"
"49525005","社會福利;社會福利類","臺北市政府社會局身心障礙者福利科","3678","身心障礙者一定得依照需求評估結果使用服務嗎？後來才發現不想使用某項服務，是否需要向社會局註銷或申請重新需求評估？"
"49524999","社會福利;社會福利類","臺北市政府社會局身心障礙者福利科","3400","我已領有永久有效之身心障礙手冊，是否要依新制重新進行身心障礙鑑定？"
"49524996","社會福利;社會福利類","臺北市政府社會局身心障礙者福利科","3340","身心障礙者前往的鑑定醫院不是併同辦理醫院，該如何進行需求評估？"
"49524994","社會福利;社會福利類","臺北市政府社會局身心障礙者福利科","3500","需求評估人員怎麼判定身心障礙者是不是行動不便？"
"49524993","社會福利;社會福利類","臺北市政府社會局身心障礙者福利科","3353","需求評估只靠評估人員一人決定身心障礙者的需求嗎？"
"49524992","社會福利;社會福利類","臺北市政府社會局身心障礙者福利科","3171","身心障礙手冊是否有改變名稱？"
"40791010","社會福利;社會福利類","臺北市政府社會局身心障礙者福利科","6339","身心障礙者購屋貸款利息補貼的申請資格有哪些?"
"40791008","社會福利;社會福利類","臺北市政府社會局身心障礙者福利科","4583","申請身心障礙者購屋貸款利息補貼有名額的限制嗎？"
"40470270","社會福利;社會福利類","臺北市政府社會局身心障礙者福利科","4603","已享有本市相關的福利補助，可否再領取身心障礙者購屋貸款利息補貼？"
"40470268","社會福利;社會福利類","臺北市政府社會局身心障礙者福利科","4873","申請身心障礙者購屋貸款利息補貼需檢附哪些資料?"
"40470264","社會福利;社會福利類","臺北市政府社會局身心障礙者福利科","4588","申請身心障礙者購屋貸款利息補貼的受理時間？"
"40271482","社會福利;社會福利類","臺北市政府社會局身心障礙者福利科","4929","申請身心障礙者購屋貸款利息補貼的聯絡窗口？"
"40271479","社會福利;社會福利類","臺北市政府社會局身心障礙者福利科","4970","申請身心障礙者購屋貸款利息補貼的流程？"
"40271476","社會福利;社會福利類","臺北市政府社會局身心障礙者福利科","5272","身心障礙者購屋貸款利息補貼金額如何計算?"
"18367849","社會福利;社會福利類","臺北市政府社會局身心障礙者福利科","6942","我想申請身心障礙者津貼，可是從97年10月起已經沒有這項補助了，我該怎麼辦呢？"
"18367847","社會福利;社會福利類","臺北市政府社會局身心障礙者福利科","5659","房租補貼何時發放?"
"18367846","社會福利;社會福利類","臺北市政府社會局身心障礙者福利科","5105","領有老農津貼可否再申請身障房租補貼?"
"18367845","社會福利;社會福利類","臺北市政府社會局身心障礙者福利科","5031","已領取房租補貼，死亡時如何處理?"
"18367844","社會福利;社會福利類","臺北市政府社會局身心障礙者福利科","5715","房租補貼補助期限未到期但搬遷新址如何辦理?"
"18367843","社會福利;社會福利類","臺北市政府社會局身心障礙者福利科","5337","房租補貼補助期限未到期但房租契約或身障手冊到期該如何辦理?"
"18367842","社會福利;社會福利類","臺北市政府社會局身心障礙者福利科","5868","房租補助申請流程"
"18367841","社會福利;社會福利類","臺北市政府社會局身心障礙者福利科","5555","房租補助洽辦單位"
